year;org_name;org_code;unit_main_code;unit_sub_code;unit_name;max 100 %;Kasvatusalat (1);Taiteet ja kulttuurialat (2);Humanistiset alat (3);Yhteiskunnalliset alat (4);Kauppa, hallinto ja oikeustieteet (5);Luonnontieteet (6);Tietojenkäsittely ja tietoliikenne (7);Tekniikan alat (8);Maa- ja metsätalousalat (9);Lääketieteet (10);Terveys- ja hyvinvointialat (11);Palvelualat (12)
2016;Itä-Suomen yliopisto;10088;200000;204010;Teologian osasto / Yhteiset;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;200000;204020;Teologian osasto / Läntinen teologia;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;200000;204030;Teologian osasto / Ortodoksinen teologia;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;200000;205010;Harjoittelukoulut / Joensuu;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;200000;205020;Harjoittelukoulut / Savonlinna;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;300010;Luonnontieteiden ja metsätieteiden tiedekunnan hallinto / Yhteiset;100%;0%;0%;0%;0%;0%;75%;9%;0%;16%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;303010;Fysiikan ja matematiikan laitos;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;303510;Sovelletun fysiikan laitos;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;304010;Kemian laitos;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;305010;Metsätieteiden osasto;100%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;306020;Tietojenkäsittelytieteen laitos;100%;0%;0%;0%;0%;0%;12%;88%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;307010;Ympäristö- ja biotieteiden laitos;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;308010;SIB-labs -infrastruktuuriyksikkö;100%;0%;0%;0%;0%;0%;49%;43%;0%;9%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;300000;309010;Mekrijärven tutkimusasema;100%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;400010;Terveystieteiden tiedekunnan hallinto / Yhteiset;100%;0%;0%;0%;0%;0%;11%;0%;0%;0%;59%;30%;0%
2016;Itä-Suomen yliopisto;10088;400000;401010;A.I. Virtanen -instituutti / Yhteiset;100%;0%;0%;0%;0%;0%;48%;0%;0%;0%;52%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;401020;A.I. Virtanen -instituutti / Bioteknologia ja molekulaarinen lääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;401030;A.I. Virtanen -instituutti / Neurobiologia;100%;0%;0%;0%;0%;0%;96%;0%;0%;0%;4%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;402010;Farmasian laitos;100%;0%;0%;0%;0%;0%;3%;0%;0%;0%;0%;97%;0%
2016;Itä-Suomen yliopisto;10088;400000;403010;Hoitotieteen laitos;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Itä-Suomen yliopisto;10088;400000;404010;Lääketieteen laitos / Yhteiset;100%;0%;0%;0%;0%;0%;1%;0%;0%;0%;89%;10%;0%
2016;Itä-Suomen yliopisto;10088;400000;404020;Lääketieteen laitos / Biolääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;404030;Lääketieteen laitos / Kansanterveystiede ja kliininen ravitsemustiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;47%;53%;0%
2016;Itä-Suomen yliopisto;10088;400000;404040;Lääketieteen laitos / Kliininen lääketiede;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;404050;Lääketieteen laitos / Hammaslääketiede;100%;0%;0%;0%;0%;0%;7%;0%;0%;0%;94%;0%;0%
2016;Itä-Suomen yliopisto;10088;400000;405010;Koe-eläinkeskus;100%;0%;0%;0%;0%;0%;22%;0%;0%;0%;78%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;500010;Yhteiskuntatieteiden ja kauppatieteiden tiedekunnan hallinto / Yhteiset;100%;0%;0%;7%;45%;38%;2%;0%;0%;0%;0%;7%;0%
2016;Itä-Suomen yliopisto;10088;500000;501010;Historia- ja maantieteiden laitos;100%;0%;0%;26%;62%;0%;12%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;502010;Kauppatieteiden laitos;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;503010;Oikeustieteiden laitos;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;504010;Sosiaali- ja terveysjohtamisen laitos;100%;0%;0%;0%;17%;4%;0%;0%;0%;0%;0%;78%;0%
2016;Itä-Suomen yliopisto;10088;500000;505010;Yhteiskuntatieteiden laitos;100%;0%;0%;2%;98%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;506010;Karjalan tutkimuslaitos;100%;0%;0%;16%;82%;0%;3%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;500000;507010;Matkailualan opetus- ja tutkimuslaitos;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Itä-Suomen yliopisto;10088;600000;600000;Itä-Suomen yliopiston apteekki;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Itä-Suomen yliopisto;10088;700000;700000;Koulutus- ja kehittämispalvelu Aducate;100%;8%;0%;8%;10%;7%;27%;3%;0%;5%;19%;11%;0%
2016;Itä-Suomen yliopisto;10088;800000;800010;Kielikeskus;100%;17%;0%;17%;13%;17%;10%;3%;0%;2%;6%;16%;0%
2016;Itä-Suomen yliopisto;10088;800000;800020;Kirjasto;100%;8%;0%;8%;10%;7%;27%;3%;0%;5%;19%;11%;0%
2016;Jyväskylän ammattikorkeakoulu;02504;;1;Ammatillinen opettajakorkeakoulu;100%;85%;0%;0%;2%;13%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän ammattikorkeakoulu;02504;;2;Hyvinvointiyksikkö;100%;1%;12%;0%;5%;7%;0%;0%;0%;0%;0%;75%;0%
2016;Jyväskylän ammattikorkeakoulu;02504;;3;Liiketoimintayksikkö;100%;2%;0%;0%;10%;62%;0%;6%;0%;0%;0%;0%;20%
2016;Jyväskylän ammattikorkeakoulu;02504;;4;Teknologiayksikkö;100%;1%;0%;0%;5%;5%;0%;11%;62%;16%;0%;0%;0%
2016;Jyväskylän ammattikorkeakoulu;02504;;5;Hallintoyksikkö;100%;5%;0%;13%;26%;30%;0%;13%;0%;0%;0%;3%;10%
2016;Jyväskylän yliopisto;01906;;215000;Liikuntatieteellinen tiedekunta;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;219220;Yliopiston kielikeskus;100%;16%;3%;17%;19%;9%;12%;13%;0%;0%;0%;3%;8%
2016;Jyväskylän yliopisto;01906;;219500;Yliopistopalvelut;100%;18%;4%;19%;19%;8%;13%;8%;0%;0%;0%;3%;8%
2016;Jyväskylän yliopisto;01906;;219700;Johto ja yliopiston yhteiset;100%;18%;4%;19%;19%;8%;13%;8%;0%;0%;0%;3%;8%
2016;Jyväskylän yliopisto;01906;;210100;Normaalikoulu;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;211000;Kasvatustieteiden tiedekunta;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;212000;Yhteiskuntatieteellinen tiedekunta;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;212000;2120001;Tiedekunnan palvelukeskus;100%;0%;0%;10%;90%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;212000;2120100;Yhteiskuntatieteiden ja filosofian laitos;100%;0%;0%;15%;85%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;212000;2120200;Psykologian laitos;100%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;213000;Humanistinen tiedekunta;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130001;Tiedekunnan palvelukeskus;100%;0%;15%;75%;10%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130100;Musiikin laitos;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130200;Viestintätieteiden laitos;100%;0%;0%;30%;70%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130300;Taiteiden ja kulttuurin tutkimuksen laitos;100%;0%;30%;70%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130400;Kielten laitos;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130500;Historian ja etnologian laitos;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;213000;2130600;Soveltavan kielentutkimuksen keskus;100%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;214000;Matemaattis-luonnontieteellinen tiedekunta;100%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;215000;2150001;Tiedekunnan palvelukeskus;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;29%;71%
2016;Jyväskylän yliopisto;01906;215000;2150100;Terveystieteiden laitos;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Jyväskylän yliopisto;01906;215000;2150200;Liikuntabiologian laitos;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Jyväskylän yliopisto;01906;215000;2150300;Liikuntakasvatuksen laitos;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Jyväskylän yliopisto;01906;;216000;Kauppakorkeakoulu;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;216000;2160000;Kauppakorkeakoulu;100%;0%;0%;0%;28%;72%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;216000;2160100;Avance Johtamiskoulutus;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;217000;Informaatioteknologian tiedekunta;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;219100;Agora Center;100%;12%;1%;12%;17%;8%;15%;24%;0%;0%;0%;8%;3%
2016;Jyväskylän yliopisto;01906;;219110;Avoin yliopisto;100%;32%;2%;21%;25%;8%;2%;0%;0%;0%;0%;10%;0%
2016;Jyväskylän yliopisto;01906;;219120;Kokkolan yliopistokeskus Chydenius;100%;27%;0%;1%;22%;10%;15%;21%;0%;0%;0%;4%;0%
2016;Jyväskylän yliopisto;01906;;219140;Koulutuksen tutkimuslaitos;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Jyväskylän yliopisto;01906;;219200;Kirjasto;100%;18%;4%;19%;19%;8%;13%;8%;0%;0%;0%;3%;8%
2016;Jyväskylän yliopisto;01906;;219230;Tiedemuseo;100%;0%;0%;50%;0%;0%;50%;0%;0%;0%;0%;0%;0%
2016;Kajaanin ammattikorkeakoulu;02473;;10;Liiketoiminta ja innovaatiot;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Kajaanin ammattikorkeakoulu;02473;;11;Kone- ja kaivostekniikka;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Kajaanin ammattikorkeakoulu;02473;;12;Tietojärjestelmät;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Kajaanin ammattikorkeakoulu;02473;;13;Sairaan- ja terveydenhoito;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Kajaanin ammattikorkeakoulu;02473;;14;Aktiviteettimatkailu;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Kajaanin ammattikorkeakoulu;02473;;15;Aikuis- ja täydennyskoulutuspalvelut AIKOPA;100%;0%;0%;0%;0%;20%;0%;23%;15%;0%;0%;22%;20%
2016;Kajaanin ammattikorkeakoulu;02473;;16;Koulutuspalvelut;100%;0%;0%;0%;;20%;0%;23%;15%;0%;0%;22%;20%
2016;Kajaanin ammattikorkeakoulu;02473;;17;TKI-palvelut;100%;0%;0%;0%;0%;20%;0%;23%;15%;0%;0%;22%;20%
2016;Kajaanin ammattikorkeakoulu;02473;;18;Kampuspalvelut;100%;0%;0%;0%;0%;20%;0%;23%;15%;0%;0%;22%;20%
2016;Karelia;02469;;1054;1054 Rehtorin toimisto;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1055;1055 Opintoasiainpalvelut;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1057;1057 Laskentapalvelut;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1060;1060 Henkilöstöpalvelut;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1063;1063 Tiedotus- ja markkinointi;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1066;1066 Tietohallinto;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1069;1069 Kirjasto;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1072;1072 Kansainvälistymispalvelut;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;1970;1970 Projektitoiminta/YPA;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;2051;2051 TKI- ja palveluliiketoiminta;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Karelia;02469;;3051;3051 Metsätalous;100%;;;;;;;;;100%;;;
2016;Karelia;02469;;3054;3054 Maaseutuelinkeinot;100%;;;;;;;;;100%;;;
2016;Karelia;02469;;3101;3101 Energia- ja ympäristötekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5000;5000 Koulutuksen hallinto/Wärtsilä;100%;;;;;37%;;13%;38%;12%;;;
2016;Karelia;02469;;5011;5011 TKI/Projektit/Tekniikan alat;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5031;5031 Tietojenkäsittely;100%;;;;;;;100%;;;;;
2016;Karelia;02469;;5051;5051 Konetekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5054;5054 Rakennustekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5057;5057 Tieto- ja viestintätekniikka;100%;;;;;;;100%;;;;;
2016;Karelia;02469;;5061;5061 Talotekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5064;5064 Sähkötekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5067;5067 YAMK Teknologiaosaamisen johtaminen;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;5101;5101 Liiketalous;100%;;;;;100%;;;;;;;
2016;Karelia;02469;;5104;5104 International business;100%;;;;;100%;;;;;;;
2016;Karelia;02469;;5110;5110 YAMK Johtamisen ja liiketoimintaosaamisen koulutus;100%;;;;;100%;;;;;;;
2016;Karelia;02469;;5999;5999 Elinkeinotoiminta/tekniikka;100%;;;;;;;;100%;;;;
2016;Karelia;02469;;6051;6051 Medianomikoulutus;100%;;100%;;;;;;;;;;
2016;Karelia;02469;;6054;6054 Musiikkipedagogikoulutus;100%;94%;6%;;;;;;;;;;
2016;Karelia;02469;;6057;6057 Muotoilu;100%;;100%;;;;;;;;;;
2016;Karelia;02469;;6151;6151 Restonomi;100%;;;;;;;;;;;;100%
2016;Karelia;02469;;7000;7000 Koulutuksen hallinto/Tikkarinne;100%;4%;15%;;;;;;;;;72%;9%
2016;Karelia;02469;;7051;7051 Sosionomi;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;7054;7054 Sairaanhoitaja;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;7057;7057 Fysioterapeutti;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;7061;7061 Terveydenhoitaja;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;7063;7063 YAMK Sosiaali- ja terveysalan kehittäminen ja johtaminen;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;7064;7064 YAMK Ikäosaaminen;100%;;;;;;;;;;;100%;
2016;Karelia;02469;;8067;8067 Maakuntakorkeakoulu;100%;2%;7%;;;19%;;7%;19%;6%;;35%;5%
2016;Kymenlaakson ammattikorkeakoulu;02608;01000;01000;Talous ja kulttuuri yhteiset;100%;0%;50%;0%;0%;50%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;01000;1100;Liiketalouden koulutusyksikkö, Kouvola;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;01000;1200;Liiketalouden koulutusyksikkö, Mikkeli;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;01000;1300;Kulttuurin koulutusyksikkö;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02000;Tekniikka yhteiset;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02100;Rakennus- ja energiatekniikan koulutusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02200;Informaatioteknologian koulutusyksikkö;100%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02300;Sähkö-, talo- ja materiaalitekniikan koulutusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02400;Metsätalouden ja ympäristöteknologian koulutusyksikkö;100%;0%;0%;0%;0%;0%;40%;0%;30%;30%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;02000;02500;Logistiikan ja merenkulun koulutusyksikkö;100%;0%;0%;0%;0%;20%;30%;0%;50%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03000;Hyvinvointi yhteiset;100%;20%;0%;0%;0%;0%;0%;0%;0%;0%;0%;60%;20%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03100;Kuntoutus- ja terveysalan koulutusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03200;Terveysalan ja ensihoidon koulutusyksikkö;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03300;Sosiaali- ja terveysalan koulutusyksikkö;100%;0%;0%;25%;0%;0%;0%;0%;0%;0%;0%;75%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03400;Sosiaalialan ja toimintakyvyn edistämisen koulutusyksikkö;100%;0%;0%;50%;0%;0%;0%;0%;0%;0%;0%;50%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;03000;03500;Matkailu- ravitsemis- ja nuorisoalan koulutusyksikkö;100%;25%;0%;25%;0%;0%;0%;0%;0%;0%;0%;0%;50%
2016;Kymenlaakson ammattikorkeakoulu;02608;;04000;Opetuksen hallinto;100%;50%;0%;50%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;;05100;Opetuksen palvelut;100%;50%;0%;50%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;;07000;Talous, henkilöstö- ja hallintopalvelut;100%;0%;0%;0%;0%;70%;0%;0%;0%;0%;0%;0%;30%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08100;Ympäristöystävällinen energiantuotanto ja sen hyödyntäminen;100%;0%;0%;0%;0%;0%;30%;0%;70%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08200;Kilpailukykyinen logistiikka ja merenkulku sekä niiden turvallisuus;100%;0%;0%;0%;0%;15%;20%;0%;65%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08300;Kaupalliset laboratoriopalvelut;100%;0%;0%;0%;0%;0%;0%;0%;50%;0%;0%;0%;50%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08400;Käyttäjälähtöiset hyvinvointi- ja suunnittelupalvelut;100%;0%;0%;0%;0%;20%;0%;0%;20%;0%;0%;0%;60%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08500;Muut koulutus- ja kehittämishankkeet;100%;50%;0%;50%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Kymenlaakson ammattikorkeakoulu;02608;;08600;TKI-hallinto;100%;0%;0%;0%;30%;50%;0%;0%;0%;0%;0%;0%;20%
2016;Lahden ammattikorkeakoulu;02470;;LI;Liiketalous ja matkailu;100%;0%;0%;0%;0%;80%;0%;16%;0%;0%;0%;0%;4%
2016;Lahden ammattikorkeakoulu;02470;;LP;LAMK Palvelut;100%;1%;15%;0%;0%;25%;0%;12%;18%;0%;0%;27%;2%
2016;Lahden ammattikorkeakoulu;02470;;MD;Musiikki- ja draamainstituutti;100%;50%;50%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lahden ammattikorkeakoulu;02470;;MI;Muotoiluinstituutti;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lahden ammattikorkeakoulu;02470;;ST;Sosiaali- ja terveys;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Lapin ammattikorkeakoulu;10108;;120;Hyvinvointipalvelut;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;91%;9%
2016;Lapin ammattikorkeakoulu;10108;;130;Kauppa ja kulttuuri;100%;0%;13%;0%;0%;69%;0%;18%;0%;0%;0%;0%;0%
2016;Lapin ammattikorkeakoulu;10108;;140;Matkailupalvelut;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%
2016;Lapin ammattikorkeakoulu;10108;;150;Teollisuus ja luonnonvarat;100%;0%;0%;0%;0%;0%;0%;14%;71%;15%;0%;0%;0%
2016;Lapin ammattikorkeakoulu;10108;;160;YAMK;100%;0%;0%;0%;0%;27%;0%;0%;32%;4%;0%;29%;7%
2016;Lapin ammattikorkeakoulu;10108;;110;Yhteiset toiminnot;100%;0%;3%;0%;0%;16%;0%;8%;23%;5%;0%;33%;12%
2016;Lapin ammattikorkeakoulu;10108;;111;Korkeakoulupalvelut;100%;0%;3%;0%;0%;16%;0%;8%;23%;5%;0%;33%;12%
2016;Lapin yliopisto;01918;;221200;Harjoittelukoulu;100%;100%;;;;;;;;;;;
2016;Lapin yliopisto;01918;;222000;Oikeustieteiden tiedekunta;100%;;;;;100%;;;;;;;
2016;Lapin yliopisto;01918;;225000;Arktinen keskus;100%;;;;40%;25%;35%;;;;;;
2016;Lapin yliopisto;01918;225000;2250600;Arktisen antropologian tutkimusryhmä;100%;;;;100%;;;;;;;;
2016;Lapin yliopisto;01918;;226100;Avoin yliopisto          ;100%;29%;14%;;37%;14%;;;;;;;5%
2016;Lapin yliopisto;01918;226300;2263000;Kirjaston hallinto;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;226300;2263050;Konsernin kirjasto;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;226300;2263200;Taidekirjasto;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;226300;2263400;AK kirjasto;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;;226350;Lapin yliopistokustannus ;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;;226400;Kielikeskus              ;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;229000;2293300;Lapin korkeakoulukonserni;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;;229800;Yliopistotason tulot ja menot;100%;19%;23%;;33%;21%;;;;;;;4%
2016;Lapin yliopisto;01918;;221000;Kasvatustieteiden tiedekunta;100%;86%;14%;;;;;;;;;;
2016;Lapin yliopisto;01918;;223000;Taiteiden tiedekunta;100%;;100%;;;;;;;;;;
2016;Lapin yliopisto;01918;221000;2210000;KTK hallinto;100%;86%;14%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;221000;2211100;KTK perustoiminta        ;100%;86%;14%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;221000;2211200;Opetus- ja kasvatusalan koulutuspalvelut;100%;86%;14%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;221200;2212000;Harjoittelukoulun hallinto;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;221200;2212100;Harjoittelukoulu perustoiminta;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;222000;2220000;OTK hallinto             ;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;222000;2220100;OTK perustoiminta        ;100%;0%;0%;0%;0%;100%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;223000;2230000;TTK hallinto;100%;;100%;;;;;;;;;;
2016;Lapin yliopisto;01918;223000;2230100;TTK perustoiminta        ;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Lapin yliopisto;01918;223000;2230110;TTK elinkeinotoiminta;100%;;100%;;;;;;;;;;
2016;Lapin yliopisto;01918;223000;2230120;TTK täydentävä rahoitus;100%;;100%;;;;;;;;;;
2016;Lapin yliopisto;01918;;224000;Yhteiskuntatieteiden tiedekunta;100%;;;;100%;;;;;;;;
